Filename,Residue_Code,File_Hash,Fragment_SMILES,Frag_Heavy_Atoms,Parent_Heavy_Atoms,Delta_atom_count,Parent_CID,Parent_ChEBI,Parent_Name,Match_Method
all_prot_nucleic10.lib_D5TE_sybyl.mol2,D5TE,76942785e5d065f759b5a78fa5f43e2f130c34a2bdde6c77a3d69e0f2b8157ad,OC[C@H]1O[C@@H]([N]2=CC(=C(O)NC2=O)C)C[C@@H]1[O],0,18,18,101920841,-,"3-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-6-methoxy-5-methyl-1H-pyrimidin-3-ium-2-one",Substructure
uni_aminoct03.lib_CSER_sybyl.mol2,CSER,32f3f8285b0ae7c90d46b9783575848010ba280d0642754c4edcdf9bc49d7187,[NH][C@@H]([C]O)[C]([O-])[O-],7,14,7,177744166,-,"(2S,3S,4R,5R)-5-amino-3,4-dihydroxy-6-methoxyoxane-2-carboxylic acid",Substructure
all_modrna08.lib_MMC_sybyl.mol2,MMC,580b4ece83acfebbb9507e162eeedb55dddf8d9f6320ec3d995afc211171cb0f,[P](=O)([O])OC[C@H]1O[C@H]([C@H](OC)[C@@H]1[O])N1C(=O)N=C(N)C(=C1)C,22,457,435,44564108,-,CHEMBL2219536,Substructure
all_modrna08.lib_BCU_sybyl.mol2,BCU,d7cf243fe335c58359890cf38eac57fe28bd89b7ce9500eb82f7aa0d8ee5eec0,P([O])([O])OC[C@H]1O[C@H]([C@H](O)[C@@H]1[O])[N@@]1[C]([O])N[C]([O])[C]([CH]1)C[C](N)[O],24,20,-4,25023713,-,"[(2S,3S,5R)-5-[(2R,4R)-2,4-dihydroxy-1,3-diazinan-1-yl]-3-hydroxyoxolan-2-yl]methyl dihydrogen phosphate",Similarity
uni_aminoct03.lib_CTYR_sybyl.mol2,CTYR,271744c9c2651f24ceb7a069606088fe583f52f0d7662b0e97cdde720141ab15,[NH][C@@H]([C]c1ccc(O)cc1)[C]([O-])[O-],13,13,0,18654770,-,"(S)-2-amino-3-(4-hydroxyphenyl)propane-1,1-diol",Substructure
all_prot_nucleic10.lib_UE_sybyl.mol2,UE,ece11c35e9ed419752eab562d35f00beb760517d08efe6d6bfda9e09ea0c27ec,P([O])([O])OC[C@H]1O[C@@H]([N@@]2[CH][CH][C](O)N[C]2[O])[C@@H]([C@@H]1[O])O,20,42,22,5326480,-,"[(2R,3S,4R,5R)-3,4-dihydroxy-5-[(3R)-7-hydroxy-1-oxa-4,8-diazaspiro[2.5]octan-4-yl]oxolan-2-yl]methyl [(2R,3S,4R,5R)-5-(2,4-dioxopyrimidin-1-yl)-4-hydroxy-2-(phosphonooxymethyl)oxolan-3-yl] hydrogen phosphate",Substructure
lipid21.lib_CHL_sybyl.mol2,CHL,c6f8ce0236822d248af84ce531bb7a37b874a2e1a8451784451e397202b5e0f5,C1C[C@@H](CC2=CC[C@@H]3[C@@H]([C@@]12C)CC[C@]1([C@H]3CC[C@@H]1[C@H](C)CCCC(C)C)C)O,28,28,0,5997,CHEBI:16113,cholesterol,Substructure
uni_aminont03.lib_NTHR_sybyl.mol2,NTHR,e94ed5da22c2c1357231cf9b59c1a94bcf53023c4d8c875ff72798b848a47abc,[NH3+][C@@H]([C]([C])O)[C][O],7,8,1,6971019,CHEBI:57926,102783-05-1,Substructure
all_modrna08.lib_SIA_sybyl.mol2,SIA,5d3d1e9b3cf5475c924cb81a829fa0f9d8eb3e543d9a8242f4f5106dfcc48ebc,[P](=O)([O])OC[C@H]1O[C@H]([C@H](O)[C@@H]1[O])N1C=Nc2c(NC/C=C(/C)\CO)nc(nc12)SC,30,25,-5,6440982,CHEBI:71693,6025-53-2,Similarity
amberdyes.lib_C1C_sybyl.mol2,C1C,b16dd87a7215767254a0a04e153f2ded503ffe4337f6924a3f470d7d6c167d37,[NH][C@H]([C]([O-])[O-])CS[C@H]1[C]([O])N([C]([O])C1)CCCCC[NH],20,0,-20,-,-,"API Error: PubChem HTTP Error 500 PUGREST.ServerError: GetEntrezKey failed (GetEntrezKey fault: Server, message: NCBI C++ Exception:,     Error: SERIAL(CUnassignedMember::eGet) ""/panfs/pan1.be-md.ncbi.nlm.nih.gov/structure_build/build_2021-03-22/c++/src/serial/serialobject.cpp"", line 302: UNK_FUNC --- CPCT_Entrez::GetQuery_key(): Attempt to get unassigned member NCBI-PCTools::PCT-Entrez.query-key)",Failed
amberdyes.lib_C5N_sybyl.mol2,C5N,4f24899b7d447baac031dfe30b53a65a3ff308c481e01af8bb7e8c8ba6f836f0,c1cc2c(cc1)N(C)[C](C2(C)C)[CH][CH][CH][CH][CH][C]1N(c2ccccc2C1(C)C)CCCCC[C][O],35,19,-16,19422462,-,"6-(2,3,3-trimethylindolin-1-yl)hexan-1-ol",Similarity
ff15ipq-m.lib_B3V_sybyl.mol2,B3V,5bc55549b2d369072b1b81f76c55b235e44028467ac70f79c8cc7c0965a6fa35,[NH][C@H](C[C][O])C(C)C,8,14,6,177745685,-,"1-(1,2,3,4-tetrahydroisoquinolin-1-yl)propan-2-ol",Substructure
all_modrna08.lib_OAU_sybyl.mol2,OAU,f12644250e9b7b3dc2837993c45c683c9209cc6f9c98123e6e41243b8f1c2683,P([O])([O])OC[C@H]1O[C@H]([C@H](O)[C@@H]1[O])[N@@]1[C]([O])N[C]([O])[C]([CH]1)OC[C]([O-])[O-],25,20,-5,68015317,-,SCHEMBL10041994,Similarity
ff15ipq-m.lib_B3D_sybyl.mol2,B3D,ddfe63548fccde2c87cd1284d7644ffc8d7847ff625ef4d7e9cd8de2b96add91,[NH][CH](=[CH2][C][O])C[C]([O-])[O-],0,0,0,-,-,"API Error: PubChem HTTP Error 400 PUGREST.BadRequest: The given listkey is invalid, or the operation represented by the listkey has failed",Failed
GLYCAM_amino_06j_12SB.lib_HYP_sybyl.mol2,HYP,c0675d79598cf416915f573eb89bb6d8bf0a64b81254bbd721216f8005b8af4f,[N]1C[C@H](O)C[C@H]1[C][O],8,16,8,177743970,-,"butyl 6-hydroxy-1,3,3a,5,6,6a-hexahydropyrrolo[3,2-c][1,2]oxazole-4-carboxylate",Substructure
terminal_monophosphate.lib_A5_sybyl.mol2,A5,9c07311ebb3868d22a6252f14259c6cd9f974f37aff8d638c4a11517a2d2b080,[P]([O])([O])(O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1[O])N1c2c(c(ncn2)N)N=C1,23,23,0,78224436,-,1fpi,Substructure
all_modrna08.lib_2MG_sybyl.mol2,2MG,820d58921fba674eba5fa885a42dbe6ce361157fdb60223402b4f25e24913b8c,[P](=O)([O])OC[C@H]1O[C@H]([C@H](O)[C@@H]1[O])N1C=NC2=C1N=C(NC2=O)NC,24,31,7,11857870,-,PET-cGMP,Substructure
ff15ipq-m.lib_BHZ_sybyl.mol2,BHZ,ea04b1758674af9ac08a0a9f66794119c069aa6a04f4bff920c1e331570089a8,[NH][C@H](C[C][O])C[C]1[N][CH]N[CH]1,11,13,2,90666286,-,CHEMBL3219295,Substructure
all_prot_nucleic10.lib_DTD_sybyl.mol2,DTD,6fcc419416cb77a0a6b51359fcea659dff37063be1718c38ee585911a9e311f7,P([O])([O])OC[C@H]1O[C@@H]([N@]2[CH][C](C)[C]([O])N[C]2[O])C[C@@H]1[O],20,17,-3,91321333,-,"1-[5-(hydroxymethyl)-4-methyloxolan-2-yl]-5-methyl-1,3-diazinane-2,4-diol",Similarity
all_prot_nucleic10.lib_C5E_sybyl.mol2,C5E,3c2653df69aedf0793797c1d36c6af0a216d56bc11f59198a2fb4077c016aefa,OC[C@H]1O[C@@H]([N]2=CC=C(N)NC2=O)[C@@H]([C@@H]1[O])O,0,17,17,23277867,-,4pda,Substructure
all_modrna08.lib_SMA_sybyl.mol2,SMA,6bdb8916a2a61d8e74bbfe282cb57a966a743c54c00602082b8bbff1afaa9f9e,[P](=O)([O])OC[C@H]1O[C@H]([C@H](O)[C@@H]1[O])N1C=Nc2c(NC)nc(nc12)SC,25,41,16,10557140,-,CHEMBL1160361,Substructure
aminocn15ipq_10.0.lib_CNALA_sybyl.mol2,CNALA,424290886856e8104cdd3280100bb2f3c8e732749ea0bc6870b9f3d2d74a9278,[NH][C@@H](C)C(=O)O,6,17,11,177746782,-,fluorosulfonyloxy-l-phenylalanine,Substructure
all_prot_nucleic10.lib_DAP_sybyl.mol2,DAP,932b3912953a4f1adc515191927acb09b718469ca1b9546a56ab5d3d94213fd5,[P](=O)([O])OC[C@H]1O[C@@H]([N]2=C3C(=C(N)NC=N3)N=C2)C[C@@H]1[O],0,22,22,6076,CHEBI:17489,Cyclic AMP,Substructure
amberdyes.lib_L2C_sybyl.mol2,L2C,d8547aae43e51e8aa07a4a3e5b619f9cac57ccee1877642db102ac1f536b7a62,[C@@H](CCCCN[C](CCC[N]C)[O])([NH])[C]([O-])[O-],17,26,9,164143971,-,(2S)-5-[[(5S)-5-hydrazinyl-6-hydroxy-6-methoxyhexyl]amino]-5-hydroxy-2-(4-hydroxybutylamino)pentanoic acid,Substructure
lipid21.lib_DHA_sybyl.mol2,DHA,95ff944d760dec7393696cbfb7a3f239a1b8a056b7a914f4729b10a7b0c828ba,C(=C\C/C=C\CC)\C/C=C\C/C=C\C/C=C\C/C=C\C[CH2],21,12,-9,22833307,-,"1-Propene, tetramer",Similarity
all_modrna08.lib_DAG_sybyl.mol2,DAG,63d49af97575b35c8fd061b256ac7eb52548701284f1955ebc7e98ecda9f62d1,[P](=O)([O])OC[C@H]1O[C@H]([C@H](O)[C@@H]1[O])N1C=C(C2=C1N=C(NC2=O)N)CN,25,26,1,137349893,-,"2-amino-5-(aminomethyl)-7-(5-O-phosphono-beta-D-ribofuranosyl)-3,7-dihydro-4H-pyrrolo[2,3-d]pyrimidin-4-one",Substructure
all_modrna08.lib_DMG_sybyl.mol2,DMG,610ea35d42c01ff4d1230a92820b3bf273b08bc9b609f81e47527740b04d4a50,[P](=O)([O])OC[C@H]1O[C@H]([C@H](O)[C@@H]1[O])N1C=NC2=C1N=C(NC2=O)N(C)C,25,27,2,136242939,CHEBI:74434,"N(2),N(2),N(7)-trimethylguanosine 5'-phosphate(1-)",Substructure
all_modrna08.lib_M3U_sybyl.mol2,M3U,2d9fd42e99a847eebd533536c1b0dcad6da75766389d9f51dec522c04faa06ae,P([O])([O])OC[C@H]1O[C@H]([C@H](OC)[C@@H]1[O])[N@@]1[C]([O])N([C]([O])[CH][CH]1)C,22,28,6,90488937,-,PD042300,Similarity
uni_aminont03.lib_NASP_sybyl.mol2,NASP,711e0abd630088fc76cc6284582d1510e81794cdab4077d29bca3e7824e44f04,[NH3+][C@@H]([C][C]([O-])[O-])[C][O],8,33,25,25200943,CHEBI:58214,kanamycin A(4+),Substructure
uni_amino03.lib_CYS_sybyl.mol2,CYS,dc5b0b3d1053aaf7e81a9587fd5c1b474357b34a90304849592ca99865a0ffd5,[NH][C@@H]([C]S)[C][O],6,11,5,160931510,-,(2R)-2-azaniumyl-3-(2-chloroethylsulfanyl)propanoate;hydrochloride,Substructure
uni_aminoct03.lib_CHIE_sybyl.mol2,CHIE,dd6d7bf86f214f77c53df9ebdd81223b834d85a9076a15ba348ad2c219fe6cda,[NH][C@@H]([C][C]1[N][CH]N[CH]1)[C]([O-])[O-],11,11,0,162397890,-,(2S)-2-azaniumyl-1-hydroxy-3-(1H-imidazol-5-yl)propan-1-olate,Substructure
all_modrna08.lib_QGG_sybyl.mol2,QGG,3abb8d57ded1adc5929642682b665aaff56fb5dc4e86e779c424d84c8614dc73,[P](=O)([O])OC[C@H]1O[C@H]([C@H](O)[C@@H]1[O])N1C=C(C2=C1N=C(NC2=O)N)CN[C@H]1[C@H](O[C@@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)[C@H](O)C=C1,43,33,-10,168007661,CHEBI:194371,queuosine 5'-phosphate,Similarity
ff15ipq-m.lib_B3M_sybyl.mol2,B3M,7a4ba5048ab02ee0916d851146cfa7060af1fe671c74ed8b8fd5294cc926cb43,[NH][CH](=[CH2][C][O])CCSC,0,0,0,-,-,"API Error: PubChem HTTP Error 400 PUGREST.BadRequest: The given listkey is invalid, or the operation represented by the listkey has failed",Failed
GLYCAM_aminont_06j_12SB.lib_NOLT_sybyl.mol2,NOLT,388aa6175df2550c035adbcb10b07041f23c8a04efc9553ae5b7bfe57753fc54,[NH3+][C@@H]([C@@H](C)[O])[C][O],7,8,1,6971019,CHEBI:57926,102783-05-1,Substructure
all_modrna08.lib_SMU_sybyl.mol2,SMU,9aaa8e5ccbfb206a77e4f3b8b49f370aca8c96287befd7fb253ef8be565c0db3,P([O])([O])OC[C@H]1O[C@H]([C@H](O)[C@@H]1[O])[N@]1[C]([S])N[C]([O])[C]([CH]1)C[C]([O])OC,25,0,-25,-,-,"API Error: PubChem HTTP Error 500 PUGREST.ServerError: GetEntrezKey failed (GetEntrezKey fault: Server, message: NCBI C++ Exception:,     Error: SERIAL(CUnassignedMember::eGet) ""/panfs/pan1.be-md.ncbi.nlm.nih.gov/structure_build/build_2021-03-22/c++/src/serial/serialobject.cpp"", line 302: UNK_FUNC --- CPCT_Entrez::GetQuery_key(): Attempt to get unassigned member NCBI-PCTools::PCT-Entrez.query-key)",Failed
amberdyes.lib_T42_sybyl.mol2,T42,ec94c88075c398abd8823d7a3ff52fe9aab3c1854f1fbd438952ccfbe403d2f3,[C@H]1(c2c(N(C(C)(C)C1)CCC[C][O])cc1c(c2)[CH][C]([C](O1)[O])[C](OCC)[O])C,28,23,-5,143805163,-,"1,6-dimethyl-7-(1-prop-1-en-2-ylpiperidin-4-yl)oxy-3,4-dihydro-2H-quinolin-4-ol",Similarity
all_prot_nucleic10.lib_G5D_sybyl.mol2,G5D,150ff582b82de3e3aeed2d30abce8d6c82067ee5acda56c3fd803351b7a30636,OC[C@H]1O[C@@H](N2C=NC3=C2N=C(NC3=O)N)[C@@H]([C@@H]1[O])O,20,20,0,135398635,CHEBI:16750,guanosine,Substructure
conste.lib_CYO_sybyl.mol2,CYO,45be12765e96dc77accdd264ede53bfce8fd8135920aff93ed4ad449b0bc9bdf,[NH]C=C=O,4,16,12,50899958,CHEBI:70617,"2,3,5,7-Tetrabromobenzofuro[3,2-B]Pyrrole",Substructure
uni_aminoct03.lib_CMET_sybyl.mol2,CMET,a3ced3d09925bec30ca36df65106868f719ae163bee40f39477e18766f97c20a,[NH][C@@H]([C][C]S[C])[C]([O-])[O-],9,9,0,448181,-,SCHEMBL13044992,Substructure
atomic_ions.lib_PD_sybyl.mol2,PD,79cef902cac861d285a4f648ba654041ae109eb0ab098dd2e05e47769b103800,P,1,22,21,177746375,-,GalNAz-1-P,Substructure
terminal_monophosphate.lib_DG5_sybyl.mol2,DG5,8f2085d98b9f9fd13ec540f6af66a82cebe66113b948d2df2e2ec3b1416b1fe4,[P]([O])([O])(O)OC[C@H]1O[C@H](C[C@@H]1[O])N1C2=C(C(=O)NC(=N2)N)N=C1,23,28,5,137160077,-,4non,Substructure
all_modrna08.lib_3MP_sybyl.mol2,3MP,a81e5c14cd414ecc3a864157607b8899c175bfac8af6f2944795b2839e3dc042,P([O])([O])OC[C@H]1O[C@H]([C@H](O)[C@@H]1[O])[C]1[C]([O])N([C]([O])N[CH]1)C,21,0,-21,-,-,"API Error: PubChem HTTP Error 500 PUGREST.ServerError: GetEntrezKey failed (GetEntrezKey fault: Server, message: NCBI C++ Exception:,     Error: SERIAL(CUnassignedMember::eGet) ""/panfs/pan1.be-md.ncbi.nlm.nih.gov/structure_build/build_2021-03-22/c++/src/serial/serialobject.cpp"", line 302: UNK_FUNC --- CPCT_Entrez::GetQuery_key(): Attempt to get unassigned member NCBI-PCTools::PCT-Entrez.query-key)",Failed
terminal_monophosphate.lib_G5_sybyl.mol2,G5,3bc8c3657a90620d4ef93118ded57cab13ca70f8e0c51199f150d007f161ab1c,[P]([O])([O])(O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1[O])N1C2=C(C(=O)NC(=N2)N)N=C1,24,28,4,137160077,-,4non,Substructure
all_prot_nucleic10.lib_D3TE_sybyl.mol2,D3TE,6498f24a059d10673ad1b10df8626c6222e9a5502c9dab83135063c63742d45e,P([O])([O])OC[C@H]1O[C@@H]([N@]2[CH][C](C)[C](O)N[C]2[O])C[C@@H]1O,20,17,-3,91321333,-,"1-[5-(hydroxymethyl)-4-methyloxolan-2-yl]-5-methyl-1,3-diazinane-2,4-diol",Similarity
all_modrna08.lib_MMI_sybyl.mol2,MMI,6a7afb98007860ea61ebb768244c25c941d60ce8260a9d735536de37682a9376,[P](=O)([O])OC[C@H]1O[C@H]([C@H](OC)[C@@H]1[O])N1C=NC2=C1N=CN(C2=O)C,24,25,1,44427904,-,CHEMBL230119,Substructure
all_modrna08.lib_HCU_sybyl.mol2,HCU,74a7ec81e44adf16c39cbd3ce96c4013ee1364c46fae46df669cebcd6053c068,P([O])([O])OC[C@H]1O[C@H]([C@H](O)[C@@H]1[O])[N@@]1[C]([O])N[C]([O])[C]([CH]1)[C@H](O)[C]([O-])[O-],25,20,-5,68015317,-,SCHEMBL10041994,Similarity
all_aminontfb15.lib_NTHR_sybyl.mol2,NTHR,21b453dbb2f3c147d117ea9fdfee4334f8f123fc4663671e7f4455fb3ff1f967,[NH3+][C@@H]([C@@H](C)O)[C][O],7,8,1,6971019,CHEBI:57926,102783-05-1,Substructure
