Filename,Residue_Code,MOL2_SHA256_Hash,Raw_SMILES,Raw_CID,Raw_ChEBI,Raw_Name,Canon_SMILES,Canon_CID,Canon_ChEBI,Canon_Name,Flat_SMILES,Flat_CID,Flat_ChEBI,Flat_Name
all_amino94.lib_THR_sybyl.mol2,THR,d4c1a5ec2a6af8a57791c109776cde10d2dedcc93d169263a60f492f0e954638,[NH][C@@H]([C@@H](C)O)[C][O],2033049,-,threoninol,C[C@@H](O)[C@H]([NH])[C][O],2033049,-,threoninol,CC(O)C([NH])[C][O],5068681,-,"2-aminobutane-1,3-diol"
aminoct12.lib_CHIE_sybyl.mol2,CHIE,85d3572835ea590f37d8a4b416f2dff1e43721805534a8af136a1425568c8233,[NH][C@@H](CC1=CNC=N1)[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](Cc1c[nH]cn1)[C]([O-])[O-],None,-,Compound_None,[NH]C(Cc1c[nH]cn1)[C]([O-])[O-],None,-,Compound_None
DNA_CI.lib_DT3_sybyl.mol2,DT3,ef7610d139d0c99d155c2e53a0f59b50802d04ed6c099cb2e9791ee10a114b80,[P](=O)([O])OC[C@H]1O[C@@H](N2C=C(C)C(=O)NC2=O)C[C@@H]1O,6398342,-,SCHEMBL1764557,Cc1cn([C@H]2C[C@H](O)[C@@H](CO[P]([O])=O)O2)c(=O)[nH]c1=O,6398342,-,SCHEMBL1764557,Cc1cn(C2CC(O)C(CO[P]([O])=O)O2)c(=O)[nH]c1=O,21983245,-,SCHEMBL10169519
nucleic12.LJbb-RNA.lib_GN_sybyl.mol2,GN,8113083551e2d598910c25bd35e6c7a33cfe1b518bc08e42bbf5314c2f3679a6,OC[C@H]1O[C@@H](N2C=NC3=C2N=C(NC3=O)N)[C@@H]([C@@H]1O)O,135398635,CHEBI:16750,guanosine,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,135398635,CHEBI:16750,guanosine,Nc1nc2c(ncn2C2OC(CO)C(O)C2O)c(=O)[nH]1,135402034,CHEBI:181418,"2-amino-9-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1H-purin-6-one"
terminal_monophosphate.lib_A5_sybyl.mol2,A5,9c07311ebb3868d22a6252f14259c6cd9f974f37aff8d638c4a11517a2d2b080,[P]([O])([O])(O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1[O])N1c2c(c(ncn2)N)N=C1,78224436,-,1fpi,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P]([O])([O])O)[C@@H]([O])[C@H]1O,78224436,-,1fpi,Nc1ncnc2c1ncn2C1OC(CO[P]([O])([O])O)C([O])C1O,None,-,Compound_None
all_aminoct94.lib_CSER_sybyl.mol2,CSER,fea937daa861d971b6cf69ac9648433367cfc62adc074be3e78c0f3abc80e355,[NH][C@@H](CO)[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](CO)[C]([O-])[O-],None,-,Compound_None,[NH]C(CO)[C]([O-])[O-],None,-,Compound_None
aminoct14ipq.lib_CGLY_sybyl.mol2,CGLY,c2ce4f912d2a07105e307d158ecafbad94001252e45c732bc9ae1130d5ccdd2c,[NH]C[C]([O-])[O-],None,-,Compound_None,[NH]C[C]([O-])[O-],None,-,Compound_None,[NH]C[C]([O-])[O-],None,-,Compound_None
mod_amino19.lib_CYF_sybyl.mol2,CYF,765edf11a46bf1bbddd3d137a05cbbc8080cdae5e3f4651152fe4414ea7bb892,[NH][C@@H](Cc1ccc(cc1)C#N)[C]=O,53845976,-,SCHEMBL1972798,N#Cc1ccc(C[C@H]([NH])[C]=O)cc1,53845976,-,SCHEMBL1972798,N#Cc1ccc(CC([NH])[C]=O)cc1,19089749,-,SCHEMBL1972795
nucleic10.lib_UN_sybyl.mol2,UN,3d928dd34656eafada39fbb6f41aa4163becd6cc2a7ee6b6ad836cffb3566d3f,OC[C@H]1O[C@@H](N2C=CC(=O)NC2=O)[C@@H]([C@@H]1O)O,6029,CHEBI:16704,uridine,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,6029,CHEBI:16704,uridine,O=c1ccn(C2OC(CO)C(O)C2O)c(=O)[nH]1,1177,CHEBI:143353,40436-51-9
all_modrna08.lib_HIA_sybyl.mol2,HIA,4156623d0225bb490d2bb66761a32065329bf6310103772979e268c286c2a928,[P](=O)([O])OC[C@H]1O[C@H]([C@H](O)[C@@H]1[O])N1C=Nc2c(NC/C=C(/C)\CO)ncnc12,None,-,Compound_None,C/C(=C/CNc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P]([O])=O)[C@@H]([O])[C@H]1O)CO,None,-,Compound_None,CC(=CCNc1ncnc2c1ncn2C1OC(CO[P]([O])=O)C([O])C1O)CO,None,-,Compound_None
amino19ipq_0.9.lib_TYR_sybyl.mol2,TYR,3a18bf3ea247fa34443df58c523cd698eef5449a756c4d814ba60956b50bdfca,[NH][C@@H](Cc1ccc(O)cc1)[C][O],151247,-,5034-68-4,[NH][C@H]([C][O])Cc1ccc(O)cc1,151247,-,5034-68-4,[NH]C([C][O])Cc1ccc(O)cc1,548190,-,4-(2-Amino-3-hydroxypropyl)phenol
amino14ipq.lib_SER_sybyl.mol2,SER,33c44d09291c944de3e276ad4825d4955a67e6e0fb3c0f1f10b779efa9bb818b,[NH][C@@H](CO)[C][O],68294,-,"2-Amino-1,3-propanediol",[NH][C@H]([C][O])CO,68294,-,"2-Amino-1,3-propanediol",[NH]C([C][O])CO,68294,-,"2-Amino-1,3-propanediol"
phosaa14SB.lib_SEP_sybyl.mol2,SEP,572705f9510130d321f2c54635df0f43ec823abd5b04d9ad52f51d40b2da6b5e,[NH][C@@H](CO[P]([O])([O])[O])[C][O],None,-,Compound_None,[NH][C@H]([C][O])CO[P]([O])([O])[O],None,-,Compound_None,[NH]C([C][O])CO[P]([O])([O])[O],None,-,Compound_None
amino15ipq-vac_10.0.lib_TRP_sybyl.mol2,TRP,09de6b95f30525e70dcdde0af41743b045a439fdc1bb08aed4908756e98fa469,[NH][C@@H](C[C]1[CH]Nc2ccccc12)[C][O],None,-,Compound_None,[NH][C@H]([C][O])C[C]1[CH]Nc2ccccc21,None,-,Compound_None,[NH]C([C][O])C[C]1[CH]Nc2ccccc21,148603988,-,"2-amino-3-(2,3-dihydro-1H-indol-3-yl)propan-1-ol"
all_amino94.lib_GLN_sybyl.mol2,GLN,309b83989a865c45c67b3a43f1b40a9c8cd6428afeb504f1b1484e91db6cafee,[NH][C@@H](CC[C]([O])N)[C][O],None,-,Compound_None,[NH][C@H]([C][O])CC[C](N)[O],None,-,Compound_None,[NH]C([C][O])CC[C](N)[O],None,-,Compound_None
amino12.redq.lib_CYM_sybyl.mol2,CYM,228c550c167df9c7645230d7370f75b8667241bf3444307e991b05610693ea0e,[NH][C@@H](C[S])[C][O],11018820,-,125509-78-6,[NH][C@H]([C][O])C[S],11018820,-,125509-78-6,[NH]C([C][O])C[S],10197647,-,"1-Propanol, 2-amino-3-mercapto-"
all_aminont94.lib_NMET_sybyl.mol2,NMET,548d93b0de86398184053428bcaadda57bd61c42a03f145925051a8cdf34fb1b,[NH3+][C@@H](CCSC)[C][O],6994412,CHEBI:195450,(s)-methioninol,CSCC[C@H]([NH3+])[C][O],6994412,CHEBI:195450,(s)-methioninol,CSCCC([NH3+])[C][O],78435777,-,(1-hydroxy-4-methylsulfanylbutan-2-yl)azanium
all_amino94ildn.lib_HIP_sybyl.mol2,HIP,54dd127685a7a1076d20346f2dc3d9fca3bc0da79fe8e67bda649a46f607b853,[NH][C@@H](C[C]1N[CH]N[CH]1)[C][O],None,-,Compound_None,[NH][C@H]([C][O])C[C]1[CH]N[CH]N1,None,-,Compound_None,[NH]C([C][O])C[C]1[CH]N[CH]N1,134243510,-,SCHEMBL19852909
all_amino94.nmr.lib_MET_sybyl.mol2,MET,be1477ec92f9e7c959aff2ab9cb9ac8e462aa39bb2f841e434023b27af2e892e,[NH][C@@H](CCSC)[C][O],2724404,-,L-Methioninol,CSCC[C@H]([NH])[C][O],2724404,-,L-Methioninol,CSCCC([NH])[C][O],102901,-,"Methioninol, (+-)-"
all_aminoctfb15.lib_CGLU_sybyl.mol2,CGLU,16878df7814def386e59eebe8eb2b5dafef38616c864bb46835e9b0110c00661,[NH][C@@H](CC[C]([O-])[O-])[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](CC[C]([O-])[O-])[C]([O-])[O-],None,-,Compound_None,[NH]C(CC[C]([O-])[O-])[C]([O-])[O-],None,-,Compound_None
all_aminoct94.lib_CCYX_sybyl.mol2,CCYX,4ae9c23ec349d1ec3f18551efecf521ca30b39b3f5165896c92b8062c76c765f,[NH][C@@H](C[S])[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](C[S])[C]([O-])[O-],None,-,Compound_None,[NH]C(C[S])[C]([O-])[O-],None,-,Compound_None
RNA_Shaw.lib_U_sybyl.mol2,U,a3f2ab7c8e546faa24392bcae081a3081071b3ce8b7565532fb4cfd297c2a0e0,P([O])([O])OC[C@H]1O[C@@H]([N@]2[CH][CH][C]([O])N[C]2[O])[C@@H]([C@@H]1[O])O,None,-,Compound_None,[O][C]1[CH][CH]N([C@@H]2O[C@H](COP([O])[O])[C@@H]([O])[C@H]2O)[C]([O])N1,None,-,Compound_None,[O][C]1[CH][CH]N(C2OC(COP([O])[O])C([O])C2O)[C]([O])N1,None,-,Compound_None
phosaa14SB.lib_H2D_sybyl.mol2,H2D,91c16cb31415bc67294f26b1634138777ff05f061240806dcf0743749071f4b9,[NH][C@@H](C[C]1N([CH]N[CH]1)[P]([O])([O])[O])[C][O],None,-,Compound_None,[NH][C@H]([C][O])C[C]1[CH]N[CH]N1[P]([O])([O])[O],None,-,Compound_None,[NH]C([C][O])C[C]1[CH]N[CH]N1[P]([O])([O])[O],None,-,Compound_None
aminoct15ipq_10.0.lib_CHIE_sybyl.mol2,CHIE,85d3572835ea590f37d8a4b416f2dff1e43721805534a8af136a1425568c8233,[NH][C@@H](CC1=CNC=N1)[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](Cc1c[nH]cn1)[C]([O-])[O-],None,-,Compound_None,[NH]C(Cc1c[nH]cn1)[C]([O-])[O-],None,-,Compound_None
residues.RNA.parmCHI_YIL.bsc.lib_UN_sybyl.mol2,UN,3d928dd34656eafada39fbb6f41aa4163becd6cc2a7ee6b6ad836cffb3566d3f,OC[C@H]1O[C@@H](N2C=CC(=O)NC2=O)[C@@H]([C@@H]1O)O,6029,CHEBI:16704,uridine,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)[nH]1,6029,CHEBI:16704,uridine,O=c1ccn(C2OC(CO)C(O)C2O)c(=O)[nH]1,1177,CHEBI:143353,40436-51-9
nucleic12.redq.lib_CN_sybyl.mol2,CN,d1246dc031dabbbcbeb38293f61a69f388f8b25923b9461ce9f8a209b3513fb6,OC[C@H]1O[C@@H](N2C=CC(=NC2=O)N)[C@@H]([C@@H]1O)O,6175,CHEBI:17562,cytidine,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,6175,CHEBI:17562,cytidine,Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,596,-,688007-26-3
aminont12.lib_NASN_sybyl.mol2,NASN,4f38309d27ab180e842d0e50a0f9acdb4c6d71b50baf934b4d73e625efdf950b,[NH3+][C@@H](C[C]([O])N)[C][O],None,-,Compound_None,N[C]([O])C[C@H]([NH3+])[C][O],None,-,Compound_None,N[C]([O])CC([NH3+])[C][O],None,-,Compound_None
uni_aminoct03.lib_CILE_sybyl.mol2,CILE,1321c9e7fc83898142ae4aef7b7c512e4933631bbb275ef615c820834c65ddf5,[NH][C@@H]([C]([C])[C][C])[C]([O-])[O-],None,-,Compound_None,[C][C][C]([C])[C@H]([NH])[C]([O-])[O-],None,-,Compound_None,[C][C][C]([C])C([NH])[C]([O-])[O-],None,-,Compound_None
amino12.redq.lib_ASP_sybyl.mol2,ASP,44114581945be53c261b0e6dfd0ec2a758fa570a409b5b7a7053c159843e9690,[NH][C@@H](C[C]([O-])[O-])[C][O],None,-,Compound_None,[NH][C@H]([C][O])C[C]([O-])[O-],None,-,Compound_None,[NH]C([C][O])C[C]([O-])[O-],None,-,Compound_None
aminont19ipq_0.9.lib_NSER_sybyl.mol2,NSER,9989cc930c15b9e86db31ca8e89f3114ec2ecc0e93ebc98ee18ae1c1bfb8f65d,[NH3+][C@@H](CO)[C][O],6993193,CHEBI:194490,"1,3-dihydroxypropan-2-ylammonium",[NH3+][C@H]([C][O])CO,6993193,CHEBI:194490,"1,3-dihydroxypropan-2-ylammonium",[NH3+]C([C][O])CO,6993193,CHEBI:194490,"1,3-dihydroxypropan-2-ylammonium"
all_aminofb15.lib_LEU_sybyl.mol2,LEU,d4d1e71938f098ba3f66ff7f05b6fa563e1e5969f904432ab13a327d6f3a9c3c,[NH][C@@H](CC(C)C)[C][O],111307,CHEBI:228882,L-Leucinol,CC(C)C[C@H]([NH])[C][O],111307,CHEBI:228882,L-Leucinol,CC(C)CC([NH])[C][O],79030,-,2-Amino-4-methylpentan-1-ol
amino19ipq_0.9_pol.lib_CYS_sybyl.mol2,CYS,4468b1bdbd0ae089afc5dc4ac12d96481349f39a79faaa684e617dec306b24e5,[NH][C@@H](CS)[C][O],11018820,-,125509-78-6,[NH][C@H]([C][O])CS,11018820,-,125509-78-6,[NH]C([C][O])CS,10197647,-,"1-Propanol, 2-amino-3-mercapto-"
nucleic12.lib_DT5_sybyl.mol2,DT5,d93734512047625c6f87aeab924d65541ab924303b673674a8747cc70bd7132c,OC[C@H]1O[C@@H](N2C=C(C)C(=O)NC2=O)C[C@@H]1[O],5789,CHEBI:17748,thymidine,Cc1cn([C@H]2C[C@H]([O])[C@@H](CO)O2)c(=O)[nH]c1=O,5789,CHEBI:17748,thymidine,Cc1cn(C2CC([O])C(CO)O2)c(=O)[nH]c1=O,1134,CHEBI:188725,DTXSID20936337
all_prot_nucleic10.lib_DAE_sybyl.mol2,DAE,ec90f5fbabfe449ff94d3ef60df4808d693c16e8d171dea3988582fc0b78d5a6,[P](=O)([O])OC[C@H]1O[C@@H]([N]2=C3C(=C(N)NC=N3)N=C2)C[C@@H]1[O],None,-,Compound_None,[P](=O)([O])OC[C@H]1O[C@@H]([N]2=C3C(=C(N)NC=N3)N=C2)C[C@@H]1[O],None,-,Compound_None,[P](=O)([O])OC[C@H]1O[C@@H]([N]2=C3C(=C(N)NC=N3)N=C2)C[C@@H]1[O],None,-,Compound_None
aminont19ipq_0.9.lib_NHID_sybyl.mol2,NHID,b3ca0cf19c1600f2475b4f939e6a3d0fefd6896d86a30b7b2a540eedec0d6097,[NH3+][C@@H](C[C]1N[CH][N][CH]1)[C][O],None,-,Compound_None,[NH3+][C@H]([C][O])C[C]1[CH][N][CH]N1,None,-,Compound_None,[NH3+]C([C][O])C[C]1[CH][N][CH]N1,None,-,Compound_None
GLYCAM_aminont_06j_12SB.lib_NHYP_sybyl.mol2,NHYP,1b190553555cc271b132f13242f1bfd4ac1f0d202e8dc1c03482dd15928e54af,[NH2+]1C[C@H](O)C[C@H]1[C][O],42554282,-,"(3R,5S)-5-(hydroxymethyl)pyrrolidin-1-ium-3-ol",[O][C][C@@H]1C[C@@H](O)C[NH2+]1,42554282,-,"(3R,5S)-5-(hydroxymethyl)pyrrolidin-1-ium-3-ol",[O][C]C1CC(O)C[NH2+]1,74814304,-,5-(hydroxymethyl)pyrrolidin-1-ium-3-ol
nab.lib_DG_sybyl.mol2,DG,78bd48e2ff935823b03906aa501cbab7e3c47b9666bf77d2945254c3cc4df847,[P](=O)([O])OC[C@H]1O[C@@H](N2C=NC3=C2N=C(NC3=O)N)C[C@@H]1[O],135566214,-,SCHEMBL6758865,Nc1nc2c(ncn2[C@H]2C[C@H]([O])[C@@H](CO[P]([O])=O)O2)c(=O)[nH]1,135566214,-,SCHEMBL6758865,Nc1nc2c(ncn2C2CC([O])C(CO[P]([O])=O)O2)c(=O)[nH]1,137143234,-,[5-(2-amino-6-oxo-1H-purin-9-yl)-3-hydroxyoxolan-2-yl]methoxy-hydroxy-oxophosphanium
aminont12.lib_NGLN_sybyl.mol2,NGLN,50714bbcf1833f0af86443229afd61cf748d801920e7dc39c9a8fc86d8008e28,[NH3+][C@@H](CC[C]([O])N)[C][O],None,-,Compound_None,N[C]([O])CC[C@H]([NH3+])[C][O],None,-,Compound_None,N[C]([O])CCC([NH3+])[C][O],None,-,Compound_None
aminont12.lib_NLYS_sybyl.mol2,NLYS,fdabd7a19a37811e107338229bce509999010e902c9e18beb75739995563af98,[NH3+][C@@H](CCCC[NH3+])[C][O],86314559,-,[(2S)-6-azaniumyl-1-hydroxyhexan-2-yl]azanium,[NH3+]CCCC[C@H]([NH3+])[C][O],86314559,-,[(2S)-6-azaniumyl-1-hydroxyhexan-2-yl]azanium,[NH3+]CCCCC([NH3+])[C][O],None,-,Compound_None
aminont10.lib_NHIP_sybyl.mol2,NHIP,abc4a972d7ea2393d93454ec9890f2ecfefc5d8fdc61e0ca94a7f03b57a3282e,[NH3+][C@@H](C[C]1N[CH]N[CH]1)[C][O],None,-,Compound_None,[NH3+][C@H]([C][O])C[C]1[CH]N[CH]N1,None,-,Compound_None,[NH3+]C([C][O])C[C]1[CH]N[CH]N1,None,-,Compound_None
aminoct19ipq_0.9_vac.lib_CARG_sybyl.mol2,CARG,763c33004403789e8af13357ead8dd7c6a96d815ad095da020019d007b74d66f,[NH][C@@H](CCCN[C](N)N)[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](CCCN[C](N)N)[C]([O-])[O-],None,-,Compound_None,[NH]C(CCCN[C](N)N)[C]([O-])[O-],None,-,Compound_None
aminoct14ipq.lib_CGLU_sybyl.mol2,CGLU,16878df7814def386e59eebe8eb2b5dafef38616c864bb46835e9b0110c00661,[NH][C@@H](CC[C]([O-])[O-])[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](CC[C]([O-])[O-])[C]([O-])[O-],None,-,Compound_None,[NH]C(CC[C]([O-])[O-])[C]([O-])[O-],None,-,Compound_None
phosaa19SB.lib_Y1P_sybyl.mol2,Y1P,167e843147680cb923c84ba42e6fcba4cd9698e0b479f22548c18a07f7e71151,[NH][C@@H](Cc1ccc(cc1)O[P](O)([O])[O])[C][O],None,-,Compound_None,[NH][C@H]([C][O])Cc1ccc(O[P]([O])([O])O)cc1,None,-,Compound_None,[NH]C([C][O])Cc1ccc(O[P]([O])([O])O)cc1,None,-,Compound_None
nucleic12.redq.lib_DC3_sybyl.mol2,DC3,83f1404603f446c618dc6c4b43441bb96f3ee318aca68f844a60569917f268cc,[P](=O)([O])OC[C@H]1O[C@@H](N2C=CC(=NC2=O)N)C[C@@H]1O,42626896,-,DC DNA 5'OH 3'OH,Nc1ccn([C@H]2C[C@H](O)[C@@H](CO[P]([O])=O)O2)c(=O)n1,42626896,-,DC DNA 5'OH 3'OH,Nc1ccn(C2CC(O)C(CO[P]([O])=O)O2)c(=O)n1,74828980,-,[5-(4-amino-2-oxopyrimidin-1-yl)-3-hydroxyoxolan-2-yl]methoxy-hydroxy-oxophosphanium
all_aminoct94ildn.lib_CARG_sybyl.mol2,CARG,763c33004403789e8af13357ead8dd7c6a96d815ad095da020019d007b74d66f,[NH][C@@H](CCCN[C](N)N)[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](CCCN[C](N)N)[C]([O-])[O-],None,-,Compound_None,[NH]C(CCCN[C](N)N)[C]([O-])[O-],None,-,Compound_None
aminoct10.lib_CPHE_sybyl.mol2,CPHE,eff952da2c8f6b988c9e231ac92cf93be313607d6a53df1834868e9dd8d82f26,[NH][C@@H](Cc1ccccc1)[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](Cc1ccccc1)[C]([O-])[O-],None,-,Compound_None,[NH]C(Cc1ccccc1)[C]([O-])[O-],None,-,Compound_None
aminont14ipq.lib_NLYS_sybyl.mol2,NLYS,fdabd7a19a37811e107338229bce509999010e902c9e18beb75739995563af98,[NH3+][C@@H](CCCC[NH3+])[C][O],86314559,-,[(2S)-6-azaniumyl-1-hydroxyhexan-2-yl]azanium,[NH3+]CCCC[C@H]([NH3+])[C][O],86314559,-,[(2S)-6-azaniumyl-1-hydroxyhexan-2-yl]azanium,[NH3+]CCCCC([NH3+])[C][O],None,-,Compound_None
amino19ipq_0.9_vac.lib_THR_sybyl.mol2,THR,d4c1a5ec2a6af8a57791c109776cde10d2dedcc93d169263a60f492f0e954638,[NH][C@@H]([C@@H](C)O)[C][O],2033049,-,threoninol,C[C@@H](O)[C@H]([NH])[C][O],2033049,-,threoninol,CC(O)C([NH])[C][O],5068681,-,"2-aminobutane-1,3-diol"
amino15ipq_10.0.lib_LEU_sybyl.mol2,LEU,d4d1e71938f098ba3f66ff7f05b6fa563e1e5969f904432ab13a327d6f3a9c3c,[NH][C@@H](CC(C)C)[C][O],111307,CHEBI:228882,L-Leucinol,CC(C)C[C@H]([NH])[C][O],111307,CHEBI:228882,L-Leucinol,CC(C)CC([NH])[C][O],79030,-,2-Amino-4-methylpentan-1-ol
all_aminoct94ildn.lib_CCYX_sybyl.mol2,CCYX,4ae9c23ec349d1ec3f18551efecf521ca30b39b3f5165896c92b8062c76c765f,[NH][C@@H](C[S])[C]([O-])[O-],None,-,Compound_None,[NH][C@@H](C[S])[C]([O-])[O-],None,-,Compound_None,[NH]C(C[S])[C]([O-])[O-],None,-,Compound_None
aminont19ipq_0.9_vac.lib_NMET_sybyl.mol2,NMET,548d93b0de86398184053428bcaadda57bd61c42a03f145925051a8cdf34fb1b,[NH3+][C@@H](CCSC)[C][O],6994412,CHEBI:195450,(s)-methioninol,CSCC[C@H]([NH3+])[C][O],6994412,CHEBI:195450,(s)-methioninol,CSCCC([NH3+])[C][O],78435777,-,(1-hydroxy-4-methylsulfanylbutan-2-yl)azanium
phosaa19SB.lib_T1P_sybyl.mol2,T1P,3031fc98d800b97f70db8678a52b179645bc0fd0c5f89f6b64099a851fd182bf,[NH][C@@H]([C@@H](C)O[P](O)([O])[O])[C][O],78224480,-,"[(2R,3R)-3-amino-4-hydroxybutan-2-yl]oxy-trihydroxyphosphanium",C[C@@H](O[P]([O])([O])O)[C@H]([NH])[C][O],78224480,-,"[(2R,3R)-3-amino-4-hydroxybutan-2-yl]oxy-trihydroxyphosphanium",CC(O[P]([O])([O])O)C([NH])[C][O],None,-,Compound_None
amino12.redq.lib_HIP_sybyl.mol2,HIP,54dd127685a7a1076d20346f2dc3d9fca3bc0da79fe8e67bda649a46f607b853,[NH][C@@H](C[C]1N[CH]N[CH]1)[C][O],None,-,Compound_None,[NH][C@H]([C][O])C[C]1[CH]N[CH]N1,None,-,Compound_None,[NH]C([C][O])C[C]1[CH]N[CH]N1,134243510,-,SCHEMBL19852909
ff-nucleic-OL21.lib_DC5_sybyl.mol2,DC5,fb6bf0311dc674a767f4c597c021c8a11e6197ef79ea1a56c9323c4000f2a15a,OC[C@H]1O[C@@H](N2C=CC(=NC2=O)N)C[C@@H]1[O],13711,CHEBI:15698,2'-deoxycytidine,Nc1ccn([C@H]2C[C@H]([O])[C@@H](CO)O2)c(=O)n1,13711,CHEBI:15698,2'-deoxycytidine,Nc1ccn(C2CC([O])C(CO)O2)c(=O)n1,637,-,Cytosine deoxyribonucleoside
RNA.YIL.lib_RA5_sybyl.mol2,RA5,925a83ccde5d304cd852f098323d6790bebb283456b1f82ba22f0efad0f0f434,OC[C@H]1O[C@@H](N2C=Nc3c(N)ncnc23)[C@@H]([C@@H]1[O])O,60961,CHEBI:16335,adenosine,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H]([O])[C@H]1O,60961,CHEBI:16335,adenosine,Nc1ncnc2c1ncn2C1OC(CO)C([O])C1O,191,CHEBI:93913,"2-(6-aminopurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol"
nab.lib_CYX_sybyl.mol2,CYX,b244c16be02fb3c01767a84f9ec61fff1cb401de82ccbb0ca3ca2a08806e9e92,[NH][C@@H](C[S])[C][O],11018820,-,125509-78-6,[NH][C@H]([C][O])C[S],11018820,-,125509-78-6,[NH]C([C][O])C[S],10197647,-,"1-Propanol, 2-amino-3-mercapto-"
RNA_CI.lib_RU5_sybyl.mol2,RU5,a21c9d6c2ca16c06ab8c138d55c75d7d9af7e18dd294062649ef491e28c467f5,OC[C@H]1O[C@@H](N2C=CC(=O)NC2=O)[C@@H]([C@@H]1[O])O,6029,CHEBI:16704,uridine,[O][C@H]1[C@@H](O)[C@H](n2ccc(=O)[nH]c2=O)O[C@@H]1CO,6029,CHEBI:16704,uridine,[O]C1C(CO)OC(n2ccc(=O)[nH]c2=O)C1O,1177,CHEBI:143353,40436-51-9
all_prot_nucleic10.lib_D3G_sybyl.mol2,D3G,40d01e65e87b98940fa30f21956e3cb8ccbb963d21ce14cee4b58d6a9cc3df94,[P](=O)([O])OC[C@H]1O[C@@H](N2C=NC3=C2N=C(NC3=O)N)C[C@@H]1O,135566214,-,SCHEMBL6758865,Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO[P]([O])=O)O2)c(=O)[nH]1,135566214,-,SCHEMBL6758865,Nc1nc2c(ncn2C2CC(O)C(CO[P]([O])=O)O2)c(=O)[nH]1,137143234,-,[5-(2-amino-6-oxo-1H-purin-9-yl)-3-hydroxyoxolan-2-yl]methoxy-hydroxy-oxophosphanium
all_modrna08.lib_MMC_sybyl.mol2,MMC,580b4ece83acfebbb9507e162eeedb55dddf8d9f6320ec3d995afc211171cb0f,[P](=O)([O])OC[C@H]1O[C@H]([C@H](OC)[C@@H]1[O])N1C(=O)N=C(N)C(=C1)C,None,-,Compound_None,CO[C@@H]1[C@H]([O])[C@@H](CO[P]([O])=O)O[C@H]1n1cc(C)c(N)nc1=O,None,-,Compound_None,COC1C([O])C(CO[P]([O])=O)OC1n1cc(C)c(N)nc1=O,None,-,Compound_None
all_aminontfb15.lib_NLEU_sybyl.mol2,NLEU,e7fd1e85c942385c5a164a37b0d2babcd311623ea6e718b32ab2ca6dc9212ebe,[NH3+][C@@H](CC(C)C)[C][O],6950464,CHEBI:195498,(S)-leucinol(1+),CC(C)C[C@H]([NH3+])[C][O],6950464,CHEBI:195498,(S)-leucinol(1+),CC(C)CC([NH3+])[C][O],77906402,-,(1-hydroxy-4-methylpentan-2-yl)azanium
amberdyes.lib_Tth_sybyl.mol2,Tth,867bf824106f6b54d05f3be7534115e4d546bddff0a90d55c02be56538e8cb83,c12c(cc(cc2)N(C)C)Sc2c(C1=C1C=CC=CC1=C=O)ccc(c2)N(C)C,None,-,Compound_None,CN(C)c1ccc2c(c1)Sc1cc(N(C)C)ccc1C2=c1ccccc1=C=O,None,-,Compound_None,CN(C)c1ccc2c(c1)Sc1cc(N(C)C)ccc1C2=c1ccccc1=C=O,None,-,Compound_None
all_prot_nucleic10.lib_D3GE_sybyl.mol2,D3GE,1b6675f6d117a73bcf67f77cbbcc89d893e9c415b6106c771127471ad4daa16a,[P](=O)([O])OC[C@H]1O[C@@H]([N]2=C3C(=C(O)NC(=N3)N)N=C2)C[C@@H]1O,None,-,Compound_None,[P](=O)([O])OC[C@H]1O[C@@H]([N]2=C3C(=C(O)NC(=N3)N)N=C2)C[C@@H]1O,None,-,Compound_None,[P](=O)([O])OC[C@H]1O[C@@H]([N]2=C3C(=C(O)NC(=N3)N)N=C2)C[C@@H]1O,None,-,Compound_None
